id,gender,ethnicity,major,top,topOut1,topOut2,topOut3,topOut4,topOut5,topOut6,topOut7,topOut8,ae1,ae2,ae3,ae4,ae5,ae6,ae7,ae8,ae9,ae10,ae11,ae12,ae13,ae14,ae15,ae16,ae17,ae18,ae19,ae20,ae21,ae22,ae23,ae24,ae25,ae26,ae27,ae28,grit1,grit2,grit3,grit4,grit5,grit6,grit7,grit8,allReason1,allReason2,allReason3,allReason4,allReason5,allReason6,allReason7,allReason8,allReason9,allReason10,allReason11,allReason12,allReason13,allReason14
1759,Man,Asian,Mech,1_Design,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1760,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Man,Hispanic,Mech,1_Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Man,Hispanic,Mech,1_Design,4,4,4,4,4,2,4,4,4,1,4,4,1,1,1,3,1,4,4,4,4,4,4,2,4,4,4,3,3,3,4,4,4,4,4,4,3,4,3,4,4,1,4,4,4,4,4,4,4,2,4,2,4,4,3,4,4,2
1764,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Woman,Hispanic,CV,16_Research,3,3,3,2,2,3,3,2,3,1,3,3,2,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,4,2,2,4,3,2,3,3,3,3,2,2,4,3,4,2,2,4,2
1767,Woman,Hispanic,CV,16_Research,3,3,4,3,4,3,4,2,4,2,3,4,4,1,3,3,1,3,4,4,4,3,2,1,2,2,2,3,3,3,4,4,3,3,4,2,2,2,1,3,2,2,2,2,1,4,3,2,4,2,3,4,4,4,2,2,4,2
1768,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Woman,Hispanic,Elec,,,,,,,,,,4,1,4,4,2,1,1,4,1,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,3,2,2,3,3,3,3,3,,,,,,,,,,,,,,
1770,Man,Asian,,,,,,,,,,,4,2,3,3,2,2,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,3,3,,,,,,,,,,,,,,
1771,Man,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Woman,"White,Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Man,other,Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Man,Hispanic,,,,,,,,,,,4,1,4,4,1,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1782,Woman,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Man,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Man,White,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Man,Hispanic,,17_Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,Man,Hispanic,Sci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Man,Hispanic,Elec,7_Coeducation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Man,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Man,Hispanic,Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Man,Hispanic,,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,3,2,2,2,2,3,2,3,,,,,,,,,,,,,,
1793,Man,Hispanic,,9_Job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Woman,Hispanic,Indus,3_Eng,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Man,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,Woman,"White,Hispanic",Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Woman,Hispanic,,9_Job,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
1804,Woman,Hispanic,,19_Government,3,4,4,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,2,2,4,1,4,1,4,4,4,1
1805,Man,Hispanic,Elec,1_Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Man,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Man,"White,Hispanic",Mech,1_Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Man,Asian,Elec,16_Research,4,4,4,3,4,3,3,3,4,4,4,4,2,2,2,3,2,4,4,4,4,4,2,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,2,1,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3
1809,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,Woman,White,CV,16_Research,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,2,3,4,4,3,4,3,4,4
1811,Man,Hispanic,Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Man,"White,Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,I don't want to respond.,"White,Hispanic",Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Man,Hispanic,Mech,18_Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,Woman,Hispanic,Indus,,,,,,,,,,4,2,3,3,2,2,2,3,2,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,4,4,,,,,,,,,,,,,,
1818,Man,Hispanic,CV,8_International,3,3,3,3,4,4,3,4,3,1,2,3,1,1,1,3,1,4,4,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,4,2,4,3,2,4,1,1,4,1,2,2,3,3,2,1,1,3,3,1,1,1,1,1
1819,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Man,Hispanic,Mech,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1821,Man,"White,Hispanic",Mech,17_Public,2,2,4,2,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,3,3,3,3,3,3
1822,Woman,Hispanic,Indus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Man,Hispanic,Mech,,,,,,,,,,3,1,3,3,1,1,1,3,1,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,,,,,,,,,,,,,,
1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,Woman,Hispanic,CV,10_Community,4,4,3,3,3,3,4,4,4,1,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,3,4,3,4,3,2,3,4,2,3,3,3,4,2,4,3,4,4,1,3,4,2
1827,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,Man,Hispanic,Mech,1_Design,3,3,3,1,2,1,3,2,4,1,3,3,2,2,1,3,1,3,4,4,4,3,4,4,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,1,3,3,4,4,3,3,3,1
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,Woman,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,Woman,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,Man,Hispanic,Elec,3_Eng,3,3,3,3,3,3,3,3,3,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,3,3,1,4,4,4,4,4,4,1,4,1,4,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1835,Man,White,Indus,15_Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,Woman,Hispanic,,10_Community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,Man,"White,Hispanic",,18_Sports,3,4,2,1,1,3,2,3,4,2,3,1,2,2,2,2,1,3,3,4,4,3,3,3,3,2,2,3,3,2,3,3,3,3,2,2,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,3,3,3
1839,Woman,Hispanic,Elec,1_Design,3,3,3,3,3,3,3,3,4,2,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1840,Man,Hispanic,,14_Preprofessional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Man,Black,CV,15_Professional,3,4,4,4,4,4,4,4,4,1,4,4,2,2,3,4,1,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,4,4,2,4,2,4,2,1,4,4,3,2,4,3,3,4,4,4,4,4,3,2,2,2
1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Man,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Man,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Man,Hispanic,Mech,18_Sports,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1847,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Man,Hispanic,Mech,18_Sports,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Woman,Hispanic,Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Man,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Man,"White,Hispanic",,14_Preprofessional,4,4,4,4,4,4,4,4,4,2,4,3,2,2,2,3,2,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,2,3,3,4,2,2,2,4,3,3,3,4,3,3,4,3,4,4,3,3,3,2
1853,Man,Hispanic,Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Man,White,Elec,12_Military,3,3,4,3,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,2,2,2,1,3,3,2,2,2,3
1855,Man,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Woman,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Man,"White,Hispanic",Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Man,White,Mech,,,,,,,,,,3,2,3,3,3,3,3,4,2,3,3,4,4,4,4,4,3,3,3,4,4,3,4,3,3,2,2,2,4,2,3,3,2,3,3,3,,,,,,,,,,,,,,
1859,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Man,other,Mech,9_Job,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,3,3,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4
1861,Woman,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,I don't want to respond.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Man,Hispanic,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Woman,Hispanic,Elec,,,,,,,,,,4,1,4,4,1,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,3,3,1,4,1,1,4,4,,,,,,,,,,,,,,
1866,Man,Black,CV,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1867,Man,Black,Elec,17_Public,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,4,1,4,1,1,4,4,3,3,3,3,1,2,3,1,4,4,4,2,4,1
1868,Man,Hispanic,Elec,15_Professional,4,4,3,3,1,2,4,1,4,1,4,4,2,2,3,2,1,4,4,4,4,4,3,3,1,3,1,3,3,3,3,3,4,4,4,4,3,1,3,4,3,3,2,3,1,4,4,3,1,3,1,3,4,4,4,1,4,4
1869,Man,Black,CV,,,,,,,,,,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,,,,,,,,,,,,,,
1870,I don't want to respond.,other,Mech,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,4,3,3,3,3,4,3,3,3,1,3,3,3,3,3,2,2,2,3,4,1,2,4,3,,,,,,,,,,,,,,
1871,Man,Black,CV,14_Preprofessional,3,2,4,1,4,1,3,4,3,2,3,3,3,3,3,4,2,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,4,3,4,3,4,3,3,4,4,1,4,4,4,1,2,4,1,4,3,4,4,4,1
1872,Man,Black,Elec,7_Coeducation,3,3,3,3,3,3,4,3,3,2,3,4,3,3,2,4,2,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,2,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4
1873,Man,Black,CV,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,,,,,,,,,,,,,,
1874,Man,Asian,Mech,1_Design,,4,,,,,,4,4,2,2,4,1,1,1,4,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1875,Man,Black,Mech,,,,,,,,,,3,2,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1876,Man,Hispanic,Mech,3_Eng,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,1,1,1,1
1877,Man,White,Che,13_Music,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1878,Man,Asian,Mech,,,,,,,,,,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1879,Man,Black,Elec,9_Job,3,3,3,3,3,3,3,3,4,2,3,4,2,2,2,3,2,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1880,Man,Black,Mech,2_Culture,3,3,4,2,4,4,3,4,4,4,4,4,2,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,4,4,4,4,3,4,3,4,4,4,4,3,4,3,2,1,3,3
1881,Man,"White,Hispanic",Indus,9_Job,1,3,4,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,4,3,3,2,3,2,2,2,2,4,3,3,3,3,3,3,3,1,4,3,3,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,3
1882,Man,Black,Elec,15_Professional,3,3,4,3,4,3,4,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,2,3,2,4,2,2,4,4,3,3,4,4,3,2,4,3,4,4,1,1,3,1
1883,Man,Asian,Mech,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
1884,Woman,Hispanic,CV,,,,,,,,,,4,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,2,2,,,,,,,,,,,,,,
1885,Woman,Asian,,14_Preprofessional,3,4,4,3,4,3,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,3,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,2,3,1,3,3,4,3,3,4,3,4,3,2,2,3,1
1886,Woman,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,Man,White,Mech,,,,,,,,,,4,4,4,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,3,4,3,,,,,,,,,,,,,,
1888,Woman,Black,Mech,Pre-professional,4,3,4,3,4,3,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,2,3,4,3,3,4,4,4,4,4,2,4,4,2,2,4,1
1889,Woman,Hispanic,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Man,Black,CV,7_Coeducation,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,2,4,4,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
1891,Woman,White,CV,,,,,,,,,,4,1,4,3,2,2,2,3,2,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,4,2,2,3,4,,,,,,,,,,,,,,
1892,Man,"White,Hispanic",Elec,,,,,,,,,,4,1,4,4,1,1,1,4,1,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,4,1,4,1,1,4,4,,,,,,,,,,,,,,
1893,Man,White,Mech,1_Design,3,2,3,4,4,3,3,3,2,3,3,3,2,4,3,3,3,3,3,4,3,2,3,4,3,3,2,3,4,3,3,2,4,3,2,3,3,4,3,4,3,3,3,3,1,1,1,1,3,3,2,4,3,3,3,2,3,4
1894,Man,Black,CV,13_Music,2,2,3,2,3,4,3,2,4,1,4,4,1,1,1,4,1,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,2,3,1,1,3,4,4,4,3,2,4,4,4,4,3,3,2,1,1,1,4,1,3,1,1,1
1895,Man,Black,Mech,,,,,,,,,,4,4,4,3,3,3,1,2,1,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Woman,Black,Mech,16_Research,4,4,4,4,4,4,4,4,4,2,4,4,2,2,3,4,1,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,3,4,4,2,2,3,4,1,1,4,4,4,4,4,4,4,4,2,2,4,1
1898,Man,White,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Man,"White,Black",CV,9_Job,3,3,3,4,3,3,4,4,4,2,3,3,1,1,1,3,1,4,4,4,4,3,3,2,3,3,3,4,4,4,4,3,3,3,3,3,2,2,2,3,3,2,3,3,3,4,3,3,3,1,1,1,3,4,3,1,3,3
1900,Man,Asian,Elec,6_Fraternity,3,3,4,3,3,3,3,4,3,2,3,3,2,2,2,3,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,2
1901,Woman,Hispanic,Mech,7_Coeducation,4,3,4,4,4,4,4,4,3,1,3,2,2,2,2,2,2,3,4,4,4,4,3,2,4,3,3,4,4,2,4,4,4,4,4,4,3,3,3,4,2,2,3,4,4,4,4,4,4,2,3,3,4,4,2,2,4,3
1902,Man,Asian,Mech,,,,,,,,,,4,4,4,4,2,2,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,,,,,,,,,,,,,,
